unitid,opeid8,opeid6,inst_name,state_abbr,year,inst_control,sector,fte,risk_score,enr_pct_chg_5y,enr_pct_chg_1y,discount_rate,operating_margin,tuition_dependence,composite_score,composite_zone,composite_fail,miss_finance,finance_from_parent,hcm1_current,hcm2_current,hcm2_scorecard,scorecard_operating,scorecard_under_investigation,label_complete_h3,closed_or_merged_within_3_years,lib_year,lib_source,lib_physical_books,lib_digital_items,lib_expenditures,lib_fte,lib_staff_fte,lib_arl_member,lib_special_collections_note,lib_unique_flag,lib_note_url,lib_oclc_symbol,lib_worldcat_registry_id,lib_libraries_org_id
494737,4287600,42876,Yeshiva Yesoda Hatorah Vetz Chaim,NY,2022,2.0,2.0,185.0,0.68953234,,0.0571428571428571,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,4100.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
449135,3112107,31121,Dewey University-Juana Díaz,PR,2022,2.0,2.0,375.0,0.6886429,0.4591439688715952,0.047486033519553,,,,,False,False,False,True,,False,False,1.0,0.0,False,,2022.0,urban,589.0,112000.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
492801,246100,2461,Drury University-College of Continuing Professional Studies,MO,2022,2.0,2.0,658.0,0.68786776,,-0.0436046511627906,1.0,,,2.7,False,False,False,False,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
385619,3108500,31085,Everglades University,FL,2022,2.0,2.0,2127.0,0.6876455,0.3170278637770898,0.0426470588235294,1.0,,,1.6,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,22453.0,464841.0,305972.0,3.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
241331,1072400,10724,Albizu University-San Juan,PR,2022,2.0,2.0,2826.0,0.68748564,0.5630530973451326,0.0451183431952662,,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,25377.0,740557.0,352500.0,5.0,13.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
199698,154001,1540,St. Andrews University,NC,2022,2.0,2.0,806.0,0.68527865,0.2554517133956386,-0.1054384017758046,1.0,,,-0.7,False,True,False,False,,False,,,,False,,2022.0,urban,46074.0,619900.0,211152.0,1.0,2.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
420705,3110800,31108,Bakke Graduate University,TX,2022,2.0,2.0,67.0,0.6826835,0.1754385964912281,0.0,,,,2.1,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,5000.0,10708.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
491765,4270300,42703,Yeshivas Emek Hatorah,NJ,2022,2.0,2.0,101.0,0.67918783,,-0.0098039215686274,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,6925.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
223463,3026500,30265,Remington College-Dallas Campus,TX,2022,2.0,2.0,350.0,0.67868346,-0.7397769516728625,-0.3027888446215139,,,,-0.5,False,True,False,False,,False,False,1.0,0.0,False,,2019.0,urban,3107.0,2071910.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
384306,3327400,33274,Acupuncture and Integrative Medicine College-Berkeley,CA,2022,2.0,2.0,142.0,0.6779234,-0.2111111111111111,-0.0138888888888888,,,,1.5,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,2900.0,80.0,,0.4,0.6,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
124487,3403300,34033,Epic Bible College & Graduate School,CA,2022,2.0,2.0,65.0,0.677269,-0.375,-0.2073170731707316,,,,1.7,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,42726.0,5005.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
496043,4290800,42908,California University of Science and Medicine,CA,2022,2.0,2.0,80.0,0.6763542,,0.0,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,63.0,20078.0,572635.0,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
151962,1061800,10618,Mid-America College of Funeral Service,IN,2022,2.0,2.0,473.0,0.6761383,1.598901098901099,0.1288782816229117,,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,773.0,800.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
228486,361800,3618,Southwestern Christian College,TX,2022,2.0,2.0,56.0,0.67598224,-0.4666666666666667,0.1200000000000001,1.0,,,1.4,True,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,30398.0,65.0,,1.0,1.75,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
232618,2175800,21758,Centra College,VA,2022,2.0,2.0,157.0,0.66994065,-0.1325966850828729,-0.2488038277511961,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
114734,1179200,11792,Franciscan School of Theology,CA,2022,2.0,2.0,50.0,0.66917056,0.8518518518518519,0.2820512820512821,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,416465.0,476710.0,,0.25,0.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
474863,4278800,42788,Los Angeles Pacific University,CA,2022,2.0,2.0,1463.0,0.66905683,-0.28001968503937,-0.0711111111111111,1.0,,,1.6,False,False,False,False,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
428259,193704,1937,Ottawa University-Milwaukee,WI,2022,2.0,2.0,84.0,0.66894597,-0.5508021390374331,-0.2941176470588235,1.0,-47.36392379525017,0.0,,False,False,False,True,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
456490,2100002,21000,Polytechnic University of Puerto Rico-Orlando,FL,2022,2.0,2.0,108.0,0.6666203,-0.3121019108280255,-0.1074380165289256,1.0,,,,False,False,False,True,,False,False,1.0,0.0,False,,2022.0,urban,2060.0,162593.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
220996,778300,7783,Middle Tennessee School of Anesthesia Inc,TN,2022,2.0,2.0,36.0,0.6654233,-0.8293838862559242,-0.6143642900499603,,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,107.0,174700.0,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
196583,2191600,21916,Torah Temimah Talmudical Seminary,NY,2022,2.0,2.0,77.0,0.66157037,0.0547945205479452,0.2622950819672132,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,12500.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
497462,4294300,42943,RCCGNA Seminary,TX,2022,2.0,2.0,152.0,0.6611509,,,,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3500.0,11270.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
225575,357700,3577,Huston-Tillotson University,TX,2022,2.0,2.0,639.0,0.6601255,-0.313641245972073,-0.3486238532110092,1.0,,,1.4,True,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,67747.0,479106.0,503923.0,3.0,12.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
242723,4250900,42509,Inter American University of Puerto Rico-School of Law,PR,2022,2.0,2.0,21.0,0.6592464,-0.0869565217391304,0.1052631578947369,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,73965.0,353473.0,947376.0,5.5,13.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
446640,3948300,39483,Harrisburg University of Science and Technology,PA,2022,2.0,2.0,2651.0,0.65532905,-0.3155176865478957,-0.0119269474468878,,,,2.6,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,4996.0,667815.0,649862.0,3.0,4.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
114549,2096100,20961,Fielding Graduate University,CA,2022,2.0,2.0,1031.0,0.65275055,-0.0255198487712665,-0.0924295774647887,1.0,,,2.6,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,469597.0,459495.0,2.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
140988,159100,1591,Shorter University,GA,2022,2.0,2.0,1430.0,0.6515546,0.0063335679099225,0.0221586847748391,1.0,,,1.9,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,94755.0,1416218.0,282733.0,3.0,3.75,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
170000,226500,2265,Grace Christian University,MI,2022,2.0,2.0,718.0,0.6512121,0.0227920227920228,0.0466472303206997,1.0,,,1.8,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,43036.0,218108.0,125944.0,1.0,4.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
142090,2234500,22345,Boise Bible College,ID,2022,2.0,2.0,83.0,0.6485454,-0.2522522522522522,0.1216216216216217,1.0,,,1.7,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,38143.0,1817.0,,0.75,2.7,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
120838,3163300,31633,Pacific States University,CA,2022,2.0,2.0,25.0,0.6480257,-0.4565217391304348,-0.21875,,,,2.2,False,False,False,False,,False,False,0.0,0.0,False,,2022.0,urban,902.0,516301.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
490498,4260500,42605,Digital Media Institute,LA,2022,2.0,5.0,42.0,0.64456093,,0.1999999999999999,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,120.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
495280,4291400,42914,Indian Bible College,AZ,2022,2.0,2.0,24.0,0.6443016,,0.263157894736842,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,10957.0,960.0,,0.0,1.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
495031,4284600,42846,Bais Medrash of Dexter Park,NY,2022,2.0,2.0,93.0,0.64103645,,0.1481481481481481,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,1700.0,1.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
491817,4271200,42712,Seminary Bnos Chaim,NJ,2022,2.0,5.0,207.0,0.6389634,,-0.0460829493087557,1.0,,,2.5,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,4770.0,1.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
497480,4263700,42637,Reach University,CA,2022,2.0,2.0,846.0,0.6345618,,,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,5270.0,,0.5,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
123916,408000,4080,Starr King School for the Ministry,CA,2022,2.0,2.0,70.0,0.63368565,-0.1463414634146341,0.0294117647058822,1.0,,,2.4,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,107406635.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
240392,962100,9621,Herzing University-Madison,WI,2022,2.0,2.0,3738.0,0.63293535,0.6605952909817858,0.1881754609027337,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,505.0,668692.0,341805.0,5.0,5.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
242662,502900,5029,Inter American University of Puerto Rico-Ponce,PR,2022,2.0,2.0,2441.0,0.6310574,-0.3885270541082164,-0.0427450980392156,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,55136.0,532999.0,628105.0,4.0,9.13,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
104665,2533200,25332,The School of Architecture,AZ,2022,2.0,2.0,7.0,0.6297019,-0.4166666666666666,-0.125,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,10173.0,2.0,,0.25,0.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
482228,3862600,38626,Veritas Baptist College,IN,2022,2.0,2.0,116.0,0.629257,-0.2214765100671141,0.0265486725663717,1.0,,,2.8,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,253270.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
198677,3089300,30893,Heritage Bible College,NC,2022,2.0,2.0,22.0,0.62836677,-0.2142857142857143,0.0,,,,1.3,True,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,48.0,68662.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
164368,4143200,41432,Hult International Business School,MA,2022,2.0,2.0,2443.0,0.6271576,-0.1578765942778351,-0.0255285201435979,1.0,,,1.3,True,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3255.0,311897.0,304591.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
486017,4207400,42074,Yeshiva Ohr Yisrael,NY,2022,2.0,2.0,22.0,0.625978,-0.4054054054054054,-0.2903225806451612,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3500.0,117400.0,,0.0,0.25,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
363712,3256300,32563,Yeshivah Gedolah Rabbinical College,FL,2022,2.0,2.0,46.0,0.62478644,-0.1785714285714286,-0.1153846153846154,1.0,,,1.5,False,False,False,False,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
487746,3934300,39343,Yeshiva Zichron Aryeh,NY,2022,2.0,2.0,44.0,0.62461054,0.6923076923076923,0.0731707317073171,1.0,,,2.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3700.0,2.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
117283,4284300,42843,Latin American Bible Institute,CA,2022,2.0,2.0,39.0,0.62231666,,0.0540540540540539,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,20300.0,203.0,,1.0,1.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
222105,1155300,11553,William R Moore College of Technology,TN,2022,2.0,5.0,375.0,0.61832863,1.0604395604395602,0.0683760683760683,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,,,,,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
490106,4239500,42395,Virginia University of Integrative Medicine,VA,2022,2.0,2.0,403.0,0.6168108,0.4761904761904763,0.044041450777202,1.0,,,2.2,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,1875.0,53.0,,0.6,0.6,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
202912,649400,6494,Good Samaritan College of Nursing and Health Science,OH,2022,2.0,2.0,356.0,0.6162215,0.3587786259541985,0.2945454545454544,1.0,,,2.3,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3407.0,11310.0,440925.0,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
461795,4179500,41795,North American University,TX,2022,2.0,2.0,710.0,0.61539257,0.4978902953586497,0.0597014925373133,1.0,,,2.4,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,4654.0,257484.0,134569.0,1.0,2.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
233408,2140000,21400,Riverside College of Health Careers,VA,2022,2.0,2.0,280.0,0.6151458,-0.1111111111111111,-0.0879478827361563,,,,2.5,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,6552.0,178.0,335698.0,1.0,1.95,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
404222,4251000,42510,Inter American University of Puerto Rico-School of Optometry,PR,2022,2.0,2.0,0.0,0.6150547,-0.8381393154822869,-0.6143642900499603,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,7069.0,140.0,383574.0,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
480985,4218300,42183,Midwives College of Utah,UT,2022,2.0,2.0,230.0,0.6149525,0.1499999999999999,-0.0573770491803278,1.0,,,2.4,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,347.0,1.0,,0.03,0.03,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
188915,643500,6435,Arnot Ogden Medical Center,NY,2022,2.0,5.0,28.0,0.6149299,,0.0769230769230768,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,2000.0,65287.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
493600,4276900,42769,Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,NY,2022,2.0,2.0,178.0,0.61296797,,0.0113636363636364,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,3550.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
451750,267814,2678,Bryant & Stratton College-Wauwatosa,WI,2022,2.0,2.0,805.0,0.6124901,0.3975694444444444,-0.1316073354908306,1.0,,,,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,,5416.0,181213.0,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
381459,3478400,34784,Phoenix Seminary,AZ,2022,2.0,2.0,195.0,0.611091,0.1963190184049079,0.0,1.0,,,1.9,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,55689.0,10096.0,348028.0,1.0,2.7,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
484871,4230100,42301,Rabbinical College Ohr Yisroel,NY,2022,2.0,2.0,116.0,0.6074537,0.0,0.0086956521739129,,,,2.5,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,5000.0,0.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
242680,2282800,22828,Inter American University of Puerto Rico-Fajardo,PR,2022,2.0,2.0,1048.0,0.6072468,-0.3605857230018303,-0.0626118067978532,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,49421.0,531963.0,219224.0,2.0,7.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
242635,502600,5026,Inter American University of Puerto Rico-Arecibo,PR,2022,2.0,2.0,2203.0,0.60629296,-0.3328285887341006,-0.1048354327509142,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,78679.0,532731.0,637625.0,4.0,9.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
215682,1205000,12050,Rosedale Technical College,PA,2022,2.0,5.0,561.0,0.6060282,-0.135593220338983,-0.0277296360485268,,,,2.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,409.0,89.0,,0.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
242617,4254200,42542,Inter American University of Puerto Rico-San German,PR,2022,2.0,2.0,2586.0,0.6057356,-0.3192945511976836,-0.0107115531752104,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,124873.0,515548.0,420288.0,1.0,6.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
458140,4155000,41550,Northwest School of Wooden Boat Building,WA,2022,2.0,5.0,95.0,0.60447633,0.0326086956521738,0.3194444444444444,1.0,,,1.3,True,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,1405.0,0.0,,0.15,0.15,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
461139,4073300,40733,Jung Tao School of Classical Chinese Medicine,NC,2022,2.0,2.0,100.0,0.6044754,0.2345679012345678,0.0,,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,2056.0,669.0,,0.6,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
137953,3101900,31019,Trinity Baptist College,FL,2022,2.0,2.0,348.0,0.6042603,-0.0085470085470085,-0.0386740331491712,1.0,,,1.8,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,38433.0,33803.0,104360.0,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
445869,3872400,38724,Divine Mercy University,VA,2022,2.0,2.0,312.0,0.60388356,1.0939597315436242,-0.0602409638554216,1.0,,,2.1,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,4470.0,368375.0,301752.0,2.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
455099,4146100,41461,Urshan Graduate School of Theology,MO,2022,2.0,2.0,51.0,0.6006757,0.1333333333333333,0.108695652173913,1.0,,,1.5,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,61219.0,210032.0,162270.0,2.0,8.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
112084,1203100,12031,San Diego Christian College,CA,2022,2.0,2.0,294.0,0.600409,-0.5434782608695652,-0.5,1.0,,,0.5,False,True,False,False,,False,False,1.0,0.0,False,,2022.0,urban,63984.0,813013.0,357085.0,2.5,3.75,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
193061,933500,9335,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,NY,2022,2.0,2.0,48.0,0.60026133,0.2972972972972973,-0.2131147540983606,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,7328.0,0.0,,0.0,0.6,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
135081,2151900,21519,Keiser University-Ft Lauderdale,FL,2022,2.0,2.0,30876.0,0.5999319,0.1248087431693989,-0.0616908770437002,1.0,,,1.6,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,109707.0,396879.0,3222920.0,43.0,83.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
461528,4173700,41737,Manna University,NC,2022,2.0,2.0,169.0,0.59953344,0.8172043010752688,0.2335766423357663,1.0,,,2.8,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,13008.0,2891.0,,1.0,1.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
434900,3112101,31121,Dewey University-Carolina,PR,2022,2.0,2.0,549.0,0.5993274,0.153361344537815,-0.0283185840707964,,,,,False,False,False,True,,False,False,1.0,0.0,False,,2022.0,urban,1189.0,106000.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
449348,3894300,38943,Huntsville Bible College,AL,2022,2.0,2.0,48.0,0.598466,-0.3846153846153846,-0.1999999999999999,,,,1.6,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,9560.0,45.0,,1.0,3.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
154262,729100,7291,St Luke's College,IA,2022,2.0,2.0,175.0,0.5945591,-0.2117117117117116,0.0,1.0,,,3.0,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,550.0,5.0,216969.0,1.0,2.05,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
487153,2155308,21553,The Chicago School of Professional Psychology at Xavier University of Louisiana,LA,2022,2.0,2.0,42.0,0.59308547,0.6153846153846154,-0.0666666666666666,1.0,,,,False,False,False,True,,False,False,1.0,0.0,False,,2017.0,urban,,631853.0,,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
197674,1167000,11670,Yeshiva of Nitra Rabbinical College,NY,2022,2.0,2.0,241.0,0.5888971,0.1314553990610327,0.1055045871559632,1.0,,,2.0,False,False,False,False,,True,True,1.0,1.0,False,,2022.0,urban,10100.0,0.0,,1.0,2.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
241216,2505400,25054,Atlantic University College,PR,2022,2.0,2.0,1089.0,0.58535075,-0.3435804701627486,-0.3193749999999999,,,,2.8,False,False,False,False,,False,False,1.0,0.0,False,,2022.0,urban,11976.0,559497.0,245537.0,1.0,4.0,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
164085,2578400,25784,Maryland University of Integrative Health,MD,2022,2.0,2.0,410.0,0.5848515,-0.4511378848728246,0.0199004975124377,1.0,,,-0.2,False,True,False,False,,False,,,,False,,2022.0,urban,8753.0,6962.0,201017.0,1.5,2.5,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
118888,219917,2199,Mills College at Northeastern University,CA,2022,2.0,2.0,,0.58479035,,,,,,2.8,False,False,False,False,,False,False,1.0,0.0,False,,2020.0,urban,199565.0,287656.0,884128.0,5.75,9.75,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
459745,2155306,21553,The Chicago School of Professional Psychology at Washington DC,DC,2022,2.0,2.0,228.0,0.58473736,-0.0578512396694215,-0.123076923076923,1.0,,,,False,False,False,True,,False,False,1.0,0.0,False,,2017.0,urban,1340.0,631853.0,177272.0,,,False,Web note not collected (outside top-50 / nonprofit shortlist).,False,,,,
